#Coverage	Number of genomic locations
0.0	3266705.0
1.0	804.0
2.0	218.0
3.0	193.0
4.0	129.0
5.0	52.0
6.0	12.0
7.0	26.0
8.0	10.0
9.0	1.0
10.0	1.0
11.0	1.0
12.0	1.0
13.0	2.0
14.0	2.0
15.0	2.0
18.0	2.0
19.0	2.0
21.0	1.0
22.0	1.0
23.0	2.0
25.0	2.0
26.0	1.0
27.0	1.0
29.0	5.0
30.0	15.0
31.0	4.0
32.0	6.0
33.0	2.0
