#Coverage (X)	Coverage
1.0	62.451353236013794
2.0	32.677009353458146
3.0	15.085415440840109
4.0	6.147170172721815
5.0	2.3990553830346357
6.0	0.9500327856011239
7.0	0.4214854462834552
8.0	0.22669950428414154
9.0	0.16905314633146418
10.0	0.15044965077136396
11.0	0.14200464291842252
12.0	0.13695599691938298
13.0	0.1330088736837638
14.0	0.1296125118298619
15.0	0.12655272637590542
16.0	0.12398250659457233
17.0	0.12031076404981889
18.0	0.11627184725058726
19.0	0.11357923605109477
20.0	0.11149858194239926
21.0	0.10895896001561312
22.0	0.10742906728863488
23.0	0.10602156597981605
24.0	0.103665531180269
25.0	0.10189085561697198
26.0	0.10075873499900467
27.0	0.09916764656294674
28.0	0.09671981819977304
29.0	0.09427198983659935
30.0	0.09268090140054142
31.0	0.09108981296448349
32.0	0.08910095241940041
33.0	0.08787703823782067
34.0	0.08607176481997669
35.0	0.08438888282029211
36.0	0.08383812143857483
37.0	0.08322616434777785
38.0	0.08276719652968723
39.0	0.08197165231165116
40.0	0.08142089092993388
41.0	0.0808089338391369
42.0	0.08044175958465871
43.0	0.07998279176656808
44.0	0.0796768132211696
45.0	0.07924844325761171
46.0	0.0783611054759632
47.0	0.07765735482155378
48.0	0.0771677891489162
49.0	0.07649463634903952
50.0	0.07615805994910829
51.0	0.07594387496733646
