#Coverage	Number of genomic locations
0.0	3266455.0
1.0	1238.0
2.0	187.0
3.0	111.0
4.0	32.0
5.0	20.0
6.0	26.0
7.0	8.0
8.0	29.0
9.0	18.0
10.0	31.0
13.0	2.0
15.0	1.0
16.0	1.0
17.0	1.0
18.0	1.0
20.0	1.0
22.0	2.0
23.0	2.0
24.0	1.0
27.0	1.0
28.0	1.0
29.0	1.0
31.0	1.0
32.0	1.0
34.0	1.0
35.0	1.0
36.0	1.0
37.0	4.0
38.0	1.0
39.0	2.0
40.0	6.0
41.0	3.0
42.0	8.0
43.0	4.0
